Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2023-03-20,158.65005493164062,159.93707867936405,156.10570670598057,157.2442341047701,126818600
2023-03-27,163.2536163330078,163.35262396586768,154.42267629259598,158.34314591461208,267939700
2023-04-03,163.0160369873047,165.174264600347,160.1845906438593,162.62993135440055,200156300
2023-04-10,163.56053161621094,164.6594498569072,158.18473748530968,159.80836293849262,263326300
2023-04-17,163.37245178222656,166.4811015555872,162.39233046051675,163.44174504994257,249953100
2023-04-24,167.9859161376953,168.1542321598927,161.1746159850735,163.3526482741057,256274000
2023-05-01,171.83706665039062,172.55977402605672,162.66950976767023,167.5898899887715,360586400
2023-05-08,170.8470458984375,172.846867078747,169.2927137317955,170.7579329892607,250026700
2023-05-15,173.65106201171875,174.8704617599002,168.95188999401813,171.66829130629336,258597700
2023-05-22,173.91871643066406,174.2557989304357,169.0510260900898,172.48121076689353,250355000
2023-05-29,179.3911590576172,180.21401063542314,175.0489019226881,175.43554156745586,286437400
2023-06-05,179.4010772705078,183.35669464334265,175.79243565059744,181.0566887837318,347825100
2023-06-12,183.3269805908203,185.37915556544473,179.4110114093659,179.7084300454863,333335700
2023-06-19,185.07179260253906,185.94421646985703,181.01703053006636,182.8213589597761,203639400
2023-06-26,192.2990264892578,192.80462759541973,183.63431268161142,185.2205353662875,281453200
2023-07-03,189.037353515625,192.20979877506787,187.57010741590375,192.11065418795775,170250800
2023-07-10,189.04727172851562,190.04856546984217,184.99250934371034,187.62958283492137,250226700
2023-07-17,190.2864990234375,196.52230597391681,189.58260879656223,190.24683513968543,310880300
2023-07-24,194.1429901123047,195.50118316752153,190.59382883165424,191.74383943982156,225884500
2023-07-31,180.42221069335938,195.03521988844048,180.3528064633521,194.3709935729676,301423400
2023-08-07,176.2583770751953,181.55238581098897,175.02906904575923,180.56100056023683,332452600
2023-08-14,173.22042846679688,178.38259060241464,170.70883778094841,176.67510398980588,261440200
2023-08-21,177.31044006347656,180.22905114287894,172.47587887213948,173.79620365319133,247514300
2023-08-28,188.0814971923828,188.538141753245,177.2508746312694,178.7796629383421,264165600
2023-09-04,176.88356018066406,188.5977067500579,172.27732129294253,186.91007893065114,305075900
2023-09-11,173.73663330078125,178.98815209156203,172.3170451576292,178.75982979780503,403692100
2023-09-18,173.51824951171875,178.39252877981536,172.5950233125157,175.19595576818216,297294000
2023-09-25,169.96429443359375,175.68237961498082,166.4004035153612,172.93252970384984,285792000
2023-10-02,176.19862365722656,176.69498575707453,169.57715506298703,169.97423868375776,260531400
2023-10-09,177.54872131347656,181.0133189224426,174.52090960891127,175.52355555301352,241810100
2023-10-16,171.62216186523438,177.77704877963757,171.38390260775535,175.46399961199887,288323000
2023-10-23,166.9960479736328,172.74391380148688,164.46459850939488,169.6664782048447,286078100
2023-10-30,175.3647003173828,176.4864833600005,166.67836473405825,167.79022598920545,310010400
2023-11-06,185.0437469482422,185.21252335773582,174.92790214476437,175.09666340649196,303608500
2023-11-13,188.55792236328125,189.82034718233146,183.1106315432835,184.7110235838987,262862000
2023-11-20,188.83624267578125,191.77856862797194,188.1205384889839,188.75671830305674,148305600
2023-11-27,190.0986785888672,190.94359665911338,187.06687805980948,188.7865491135803,216455900
2023-12-04,194.5419921875,194.8203199094653,186.33127888635417,188.84617841050547,251962600
2023-12-11,196.39089965820312,198.4286530216921,190.27759406456468,191.95751048703903,379133100
2023-12-18,192.44459533691406,196.50023242434204,191.8183503425399,194.91972523329923,232314100
2023-12-25,191.38096618652344,193.49825905017718,189.94955778110815,192.4545224905849,153685700
2024-01-01,180.09869384765625,187.31537520855062,179.09472708075188,186.03306555304417,275190100
2024-01-08,184.81040954589844,185.93367044971833,180.41679035570985,181.0032655381002,238352300
2024-01-15,190.41676330566406,190.8044351704297,179.22396869218832,181.0728687782377,259667200
2024-01-22,191.27162170410156,195.20799481151357,190.79449062577763,191.15234272645145,255536900
2024-01-29,184.74082946777344,191.05292275398057,178.1802130458578,190.86405427147568,325876200
2024-02-05,187.72291564941406,189.909782624242,184.73087015788988,187.02708123984533,252715800
2024-02-12,181.45321655273438,187.78332781092107,180.49773665739247,187.53450270672676,268077800
2024-02-19,181.66221618652344,184.17036202409395,179.1540551618755,180.93563602811562,192607200
2024-02-26,178.81565856933594,183.05563245174923,176.54637506189474,181.38353520924628,354310800
2024-03-04,169.92762756347656,176.06862901112524,167.69816445905442,175.3221537351814,393109900
2024-03-11,171.80874633789062,173.56048472236452,169.48969463541124,172.12724974855078,367031800
2024-03-18,171.4703369140625,177.8303053142674,169.26076900158964,174.7448834525182,361530400
2024-03-25,170.67410278320312,172.78414988972267,168.65364425194687,169.76839099086914,237622700
2024-04-01,168.7830352783203,171.11203445384106,167.43937373017013,170.3854694502801,239021300
2024-04-08,175.72027587890625,177.52176704196785,166.3246383562314,168.23561316281442,322249600
2024-04-15,164.2245635986328,175.79991194123798,163.3088890664717,174.53587619933919,309039200
2024-04-22,168.50436401367188,170.53477018659368,163.9956543295098,164.74212964393502,241302700
2024-04-29,182.5181884765625,186.12117099096088,168.3152478068489,172.55522195672785,441926300
2024-05-06,182.18971252441406,184.2201183378856,179.57206802537556,181.493005391707,300675100
2024-05-13,189.2340087890625,190.45989974489152,184.0015941280235,184.81885476524283,288966500
2024-05-20,189.3436279296875,192.1741264620115,186.00485840480843,188.69581128972396,208619700
2024-05-27,191.6060333251953,192.35352110149645,188.46659074780158,190.8685065778142,230454300
2024-06-03,196.23048400878906,196.28031956711487,191.87512690776794,192.2538436941542,245994400
2024-06-10,211.77822875976562,219.46239409412956,191.5063500005715,196.240438948775,635755100
2024-06-17,206.79498291015625,218.2165872012675,206.41625091745033,212.6552765224762,506265500
2024-06-24,209.9144744873047,215.34623061165473,205.89797512564672,207.0241947944474,335969500
2024-07-01,225.5818328857422,225.69146503075916,211.21013689833188,211.37956563014407,216231300
2024-07-08,229.76776123046875,232.29926159426296,222.50218698946944,226.32932062087914,287546800
2024-07-15,223.55862426757812,236.43534419814898,221.5254643659834,235.6878564801444,278397600
2024-07-22,217.2299041748047,227.01700212700396,213.901080644156,226.24957714458293,242932200
2024-07-29,219.12353515625,224.84431334230803,215.02730182260842,216.2332553747294,296061500
2024-08-05,215.51568603515625,216.05387055494424,195.34347664556446,198.4231227040625,342088200
2024-08-12,225.2928009033203,226.0701869122412,214.87780842326458,215.346235275778,214898200
2024-08-19,226.3418426513672,227.8385485650427,222.55018462499993,225.22430710791238,188124900
2024-08-26,228.49710083007812,232.40849042336728,223.3983221195748,226.26201453736442,209486100
2024-09-02,220.3350830078125,228.49711228704933,217.0024061307533,228.0481035394016,179069200
2024-09-09,222.01138305664062,223.5479944694599,216.2341047764473,220.33507969720142,237622900
2024-09-16,227.6988525390625,232.57811312113958,213.4502137143977,216.06445512465,550232800
2024-09-23,227.2897491455078,229.01596089620384,223.52803931428423,226.8407404247703,210673500
2024-09-30,226.30194091796875,232.48832241793943,222.5302431714426,229.53481600054536,221996800
2024-10-07,227.05029296875,229.24545862434056,220.84395115162684,224.00698786143397,164894900
2024-10-14,234.48391723632812,236.96845443623062,228.09797834638664,228.1977496015324,218141000
2024-10-21,230.9018096923828,236.3298654746461,227.25981623484415,233.93512692202899,197299900
2024-10-28,222.42047119140625,234.2145053822479,219.78626950218685,232.8076134532688,248222000
2024-11-04,226.4615936279297,228.15785731612607,219.22751491258845,220.50470276430903,208083400
2024-11-11,224.7528839111328,228.61862863695455,221.25672793918184,224.7528839111328,223817700
2024-11-18,229.61753845214844,230.46661102927646,224.92270331527985,225.0026172836474,196344000
2024-11-25,237.06935119628906,237.5488197625333,229.48769066654776,231.2058028744564,198118800
2024-12-02,242.5732879638672,244.3613305629988,236.89953355869156,237.00941335663836,208286500
2024-12-09,247.85748291015625,250.5245486116302,241.48448520697542,241.5643991717649,192702600
2024-12-16,254.21051025390625,254.71994465608725,245.42017186050566,247.7176489195354,368202900
2024-12-23,255.30929565429688,259.8143523198696,252.78207543596488,254.49020414184895,133685900
2024-12-30,243.0927276611328,253.2215906785954,241.55442569052568,251.95298120308783,171023000
2025-01-06,236.58987426757812,247.0583598390734,232.74409661721964,244.041672430601,185241400
2025-01-13,229.7274169921875,238.6975655563028,227.77956165526925,233.27352120362022,269145400
2025-01-20,222.5353240966797,226.78065640924447,219.13906434344014,223.7539854151784,277129600
2025-01-27,235.74081420898438,246.91852728753366,223.73401084463939,223.77397545038176,372790500
2025-02-03,227.3800048828125,233.74300400322835,225.45211662479315,229.73741356705622,227383400
2025-02-10,244.3313751220703,245.2803287399519,226.95047545747516,229.3178829790059,226587600
2025-02-17,245.5500030517578,248.69000244140625,241.83999633789062,244.14999389648438,166541000
2025-02-24,241.83999633789062,250.0,230.1999969482422,244.92999267578125,241760300
2025-03-03,239.07000732421875,244.02999877929688,229.22999572753906,241.7899932861328,239653700
2025-03-10,213.49000549316406,236.16000366210938,208.4199981689453,235.5399932861328,332232000
2025-03-17,218.27000427246094,218.83999633789062,209.97000122070312,213.30999755859375,381096109
