Datetime,Close,High,Low,Open,Volume,ticker,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,ATR,Volume_ROC,Volume_SMA_20,Volume_SMA_ratio,Price_ROC_1,Price_ROC_5,Price_ROC_10,Price_ROC_20,CCI,%K,%D
2024-12-23 17:00:00+00:00,254.7400054931641,255.14500427246097,254.6499938964844,254.8999938964844,592644.0,AAPL,254.75518188476562,254.41845092773437,254.35691452026367,256.06683654785155,251.50377548217773,254.68981631539555,254.6302269368114,254.69914869198408,254.857443678233,254.99957409025006,40.447721031642374,-0.10735367781660443,-0.14395056528522673,0.0365968874686223,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.8105817522321347,-0.2527904804051728,1011561.9,0.517539262797462,-0.0647273638896495,0.44556795082726364,-0.12545756625601534,-0.41558753577194407,-20.776438893002055,34.8517921196794,29.77255241929789
2024-12-23 17:15:00+00:00,254.42999267578125,254.7599945068359,254.3699951171875,254.7250061035156,755609.0,AAPL,254.74219970703126,254.36459045410157,254.35691452026367,256.06683654785155,251.50377548217773,254.60320843552412,254.59382070753318,254.67351478567906,254.84068089382313,254.9939066134892,40.447721031642374,-0.11592875385801449,-0.13834620299978428,0.022417449141769796,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.8105817522321347,0.02751381606144343,1011561.9,0.517539262797462,-0.12169773521935046,-0.025505771535194732,-0.21124355775371528,-0.41558753577194407,-20.776438893002055,34.8517921196794,29.77255241929789
2024-12-23 17:30:00+00:00,254.5800018310547,254.7550048828125,254.33999633789065,254.42999267578125,1564204.0,AAPL,254.69219970703125,254.44759063720704,254.35691452026367,256.06683654785155,251.50377548217773,254.595472900701,254.59130818453707,254.66460879000056,254.83045818547927,254.9897881579426,40.447721031642374,-0.10935945057681806,-0.13254885251519105,0.02318940193837299,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.8105817522321347,0.8776651805756621,1011561.9,0.517539262797462,0.05895891191751712,-0.09810461806053494,0.32709431765702845,-0.41558753577194407,-20.776438893002055,34.8517921196794,29.77255241929789
2024-12-23 17:45:00+00:00,254.21499633789065,254.6699981689453,254.18499755859375,254.57139587402344,644356.0,AAPL,254.5739990234375,254.46208953857422,254.35691452026367,256.06683654785155,251.50377548217773,254.46864737976423,254.52288784878317,254.62178855646627,254.8063224267503,254.9820787865988,40.447721031642374,-0.13208354631458974,-0.1324557912750708,0.0003722449604810496,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.8105817522321347,0.26172620003367975,1011561.9,0.517539262797462,-0.14337555602904617,-0.23194250470356392,0.05706656019688339,-0.41558753577194407,-20.776438893002055,34.8517921196794,29.77255241929789
2024-12-23 18:00:00+00:00,254.0,254.30999755859375,253.96009826660156,254.21310424804688,632220.0,AAPL,254.39299926757812,254.46109008789062,254.35691452026367,256.06683654785155,251.50377548217773,254.3124315865095,254.42781733082256,254.56257059870757,254.7747019394268,254.97230685837394,38.57276334230401,-0.16553280444441043,-0.1390711939089387,-0.02646161053547172,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.7109309605189651,0.174276687388905,1011561.9,0.517539262797462,-0.08457264165678824,-0.3550337512527313,-0.003934690387008555,-0.41558753577194407,-20.776438893002055,28.06128406941209,29.77255241929789
2024-12-23 18:15:00+00:00,253.9199981689453,254.07000732421875,253.72000122070312,253.9900054931641,779102.0,AAPL,254.22899780273437,254.49208984375,254.35691452026367,256.06683654785155,251.50377548217773,254.18162044732145,254.3354865741176,254.5013732244445,254.74118414450595,254.9618361251458,38.667792395395004,-0.19623498688727636,-0.15050395250460624,-0.04573103438267012,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.63450295584542,0.31462058166454065,1011561.9,0.517539262797462,-0.031496783879803036,-0.3218997042224614,0.12223396468897807,-0.41558753577194407,-20.776438893002055,26.40458106880218,29.77255241929789
2024-12-23 18:30:00+00:00,254.0749969482422,254.2899932861328,253.9199981689453,253.9199981689453,785806.0,AAPL,254.15799865722656,254.4500991821289,254.35691452026367,256.06683654785155,251.50377548217773,254.14607928096171,254.2881248239584,254.46076596004428,254.71505915641717,254.95301185472886,54.5606769818463,-0.20568853219762673,-0.16154086844321036,-0.044147663754416366,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.5473600115094825,0.03996379079656287,1011561.9,0.517539262797462,0.061042367838126665,-0.13952589622223677,-0.1649960806011208,-0.41558753577194407,-20.776438893002055,34.745426645287544,29.737097261167275
2024-12-23 18:45:00+00:00,254.2238006591797,254.27999877929688,253.8699951171875,254.07000732421875,575304.0,AAPL,254.08675842285157,254.3894790649414,254.35691452026367,256.06683654785155,251.50377548217773,254.17198640703438,254.27642952127135,254.43819783615243,254.69579411730982,254.94575602193734,52.267114136229246,-0.1988807456600341,-0.1690088438865751,-0.029871901773458998,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.5187879289899493,-0.6322065408348272,1011561.9,0.517539262797462,0.05856684550813451,-0.1399171848978864,-0.2378845377385752,-0.41558753577194407,-20.776438893002055,43.15246814600321,34.767491953364306
2024-12-23 19:00:00+00:00,254.15499877929688,254.4199981689453,254.03500366210935,254.2100067138672,556737.0,AAPL,254.07475891113282,254.32437896728516,254.35691452026367,256.06683654785155,251.50377548217773,254.16632386445522,254.2543512045487,254.41122649740427,254.6745864569956,254.9378877906673,52.13202729928291,-0.1967690315752577,-0.17456088142431164,-0.02220815015094607,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.503429957798545,-0.13597917921149183,1011561.9,0.517539262797462,-0.027063508493074817,-0.023601109084070426,-0.25548887278409316,-0.41558753577194407,-20.776438893002055,39.26533216089996,39.05440898406357
2024-12-23 19:15:00+00:00,254.2949981689453,254.4600067138672,254.0500030517578,254.1699981689453,523523.0,AAPL,254.13375854492188,254.26337890625,254.35691452026367,256.06683654785155,251.50377548217773,254.20921529928526,254.26174156171172,254.40015713278913,254.65970064177796,254.93149087900838,60.905433768656515,-0.18170413012293807,-0.17598953116403693,-0.00571459895890114,254.35691452026367,255.2059877217011,253.50784131882625,0.006676234479717891,0.4727161952427415,-0.17192907532188162,1011561.9,0.517539262797462,0.055084255796988835,0.11614101139578725,-0.23930507964644576,-0.41558753577194407,-20.776438893002055,44.01206085248373,42.143287053128965
2024-12-23 19:30:00+00:00,254.0,254.3999938964844,253.9949951171875,254.3000030517578,614752.0,AAPL,254.1497589111328,254.1893783569336,254.30391464233398,256.06683654785155,251.50377548217773,254.1394768661902,254.21415218685502,254.36204692966635,254.63383002837492,254.9222223130481,40.298748534373644,-0.1913630597827023,-0.17906423688777,-0.012298822894932282,254.30391464233398,255.09880326828602,253.50902601638194,0.006251485566551444,0.4245016915457569,-0.2109479888384319,851821.75,0.7216908936640793,-0.11600628052830242,0.031506707479356244,-0.2904944167412826,-0.41558753577194407,-44.72275940612678,18.543032973251897,33.9401419955452
2024-12-23 19:45:00+00:00,253.92999267578125,254.1499938964844,253.8999938964844,254.02000427246097,622862.0,AAPL,254.12075805664062,254.1393783569336,254.2519844055176,256.06683654785155,251.50377548217773,254.06964880272056,254.16248682120522,254.3208989054868,254.60622856356733,254.91234938133402,30.311567450648383,-0.2023344515075962,-0.18371827981173527,-0.01861617169586094,254.2519844055176,254.9982533169967,253.50571549403847,0.005870309435137886,0.40127999441964085,-0.2073590682687585,789534.75,0.7888975121107715,-0.027561938668796415,-0.05707144512550055,-0.19651771190244416,-0.4073461386499222,-71.17414672260583,13.906769470184885,25.487287765306835
2024-12-23 20:00:00+00:00,254.1199951171875,254.1300048828125,253.67999267578125,253.9149932861328,683730.0,AAPL,254.0999969482422,254.09337768554687,254.27048416137694,256.06683654785155,251.50377548217773,254.0864309075429,254.15476105683834,254.30176521136306,254.58716058527793,254.90446525930273,36.009211427149545,-0.1934675756071158,-0.18566813897081139,-0.007799436636304419,254.27048416137694,254.9818867979308,253.55908152482309,0.005595636779472626,0.40249524797712055,0.18846731467189515,732820.95,0.9330109899287132,0.07482473393713995,-0.0408323460364568,-0.18069239946524318,0.1458108836206895,-72.97659015281994,28.38719839340086,20.27900027894588
2024-12-23 20:15:00+00:00,254.33999633789065,254.38999938964844,253.80999755859375,254.10760498046875,690840.0,AAPL,254.13699645996093,254.1058776855469,254.28398361206055,256.06683654785155,251.50377548217773,254.17095271765882,254.18844019884784,254.30540627103235,254.57746786969412,254.89884865311953,39.01897983392713,-0.16676587943976529,-0.18188768706460218,0.015121807624836892,254.28398361206055,254.98959143600072,253.57837578812038,0.005549762229749049,0.41035243443080355,0.24087315913977325,710210.7,0.972725417963993,0.08657375449803162,0.07278926618887738,0.04917097803067705,0.10626559841333538,-26.48168292358453,45.05108789617963,29.11501858658846
2024-12-23 20:30:00+00:00,254.7400054931641,254.8710021972656,254.33999633789065,254.33999633789065,878941.0,AAPL,254.2259979248047,254.17987823486328,254.32048416137695,256.06683654785155,251.50377548217773,254.3606369761606,254.2887247978144,254.34679667314015,254.58384189414392,254.89726812416475,50.0,-0.11203571900830411,-0.16791729345334258,0.05588157444503847,254.32048416137695,255.04176686819451,253.5992014545594,0.005672234457998888,0.41292354038783075,0.678896629183436,715564.6,1.2283181700156771,0.15727339822009245,0.17499649124954608,0.29134074534018506,0.28739459159687897,75.48968183002106,89.00120429446731,54.14649686134927
2024-12-23 20:45:00+00:00,255.30999755859375,255.6499938964844,254.7400054931641,254.75,3443403.0,AAPL,254.48799743652344,254.31887817382812,254.40548400878907,256.06683654785155,251.50377548217773,254.67709050363834,254.47441075431973,254.4385300908024,254.61231858686745,254.90137488470634,64.34341424592121,-0.022409750841006826,-0.13881578493087543,0.1164060340898686,254.40548400878907,255.1733973722925,253.63757064528565,0.006036924608723413,0.4500656127929667,4.601287999063037,848077.6,4.060245194543518,0.2237544371274547,0.5157470703125,0.5474162727126419,0.670319366015093,175.1951696184,82.74131333942533,72.26453517669076
2024-12-24 14:30:00+00:00,256.6700134277344,257.0,255.30999755859375,255.3699951171875,2914191.0,AAPL,255.03600158691407,254.57837982177733,254.5142395019531,256.06683654785155,251.50377548217773,255.3413981450037,254.87361124039512,254.65105231336736,254.69301250219556,254.91897327816932,74.42952996193894,0.15655670096899144,-0.07974128775090206,0.2362979887198935,254.5142395019531,255.78616919400542,253.2423098099008,0.009994958981794415,0.5411366053989956,3.678710532991256,957018.35,3.045073273673384,0.5326919753028792,1.0790457334638681,1.0213584613447013,0.85467717931349,291.4966760387013,90.06066734074824,87.2677283248803
2024-12-24 14:45:00+00:00,256.7650146484375,257.0,256.260009765625,256.625,1093539.0,AAPL,255.56500549316405,254.83250122070314,254.61099014282226,256.06683654785155,251.50377548217773,255.81593697948165,255.21750276913008,254.85238205956452,254.7742674883227,254.93734184901777,81.81454744825638,0.3025669050246904,-0.0032796491957835664,0.30584655422047397,254.61099014282226,256.23084352173754,252.99113676390695,0.012724143431567107,0.5593501499720982,0.5993725593436006,970042.4,1.1273105175608817,0.03701297998719433,1.0408545498477029,0.999597198479707,0.7593347735662892,260.9605394957099,92.92214357937311,88.57470808651556
2024-12-24 15:00:00+00:00,257.1960144042969,257.45001220703125,256.55999755859375,256.7900085449219,1201548.0,AAPL,256.13620910644534,255.13660278320313,254.73049087524413,256.06683654785155,251.50377548217773,256.2759627877534,255.57723215734222,255.07558514001522,254.8692379556158,254.95981620280165,87.83489884393063,0.4478960550511317,0.0869554916535995,0.3609405633975322,254.73049087524413,256.7211192756755,252.73986247481275,0.015629290342052526,0.5979298182896206,0.7392565572346708,1004585.1,1.1960639272869964,0.16785766411733238,1.1229134652545936,1.1965200919147545,0.9379742434352023,229.2518811403808,93.26269265639165,92.08183452550433
2024-12-24 15:15:00+00:00,257.1050109863281,257.3598937988281,256.885009765625,257.20001220703125,1384567.0,AAPL,256.6092102050781,255.4176040649414,254.8404914855957,256.06683654785155,251.50377548217773,256.5523121872783,255.85501012624874,255.268863792045,254.95691532936922,254.9811614245283,87.6067036368419,0.5493941642646405,0.1794432261758077,0.3699509380888328,254.8404914855957,257.09709568098964,252.58388729020177,0.017709934416144248,0.6068496704101562,0.575267281876713,1046893.9,1.3225475857677649,-0.035382903650171826,0.928399718208972,1.1050208763901503,0.8630714256553595,183.2516334408262,90.8488213961922,92.34455254398564
2024-12-24 15:30:00+00:00,257.7250061035156,257.7699890136719,257.1000061035156,257.114990234375,991993.0,AAPL,257.0922119140625,255.79010467529298,254.98974151611327,256.06683654785155,251.50377548217773,256.9432101593574,256.1950093948427,255.50278210742317,255.06546790874754,255.00846336163266,88.83293559960389,0.6721128726917414,0.27797715547899443,0.3941357172127469,254.98974151611327,257.58743533396944,252.3920476982571,0.020374888828161075,0.6282773699079242,-0.7119149283426889,1066861.35,0.9298237301407535,0.241144703795948,0.9459122509950291,1.4665378360297687,1.171783208755417,167.8866825013181,98.9001723610479,94.33722880454393
2024-12-24 15:45:00+00:00,257.56610107421875,258.0,257.5105895996094,257.739990234375,1272946.0,AAPL,257.27142944335935,256.1537155151367,255.14654693603515,256.06683654785155,251.50377548217773,257.1508404643112,256.4442987910929,255.69928867568942,255.1635319544523,255.03391249310118,85.4829146917128,0.747924418293934,0.37196660804198234,0.37595781025195163,255.14654693603515,257.97071383053174,252.32238004153857,0.02213760623775637,0.6339492797851562,-0.5631906076163162,1092728.2,1.1649246354216904,-0.06165681464105344,0.3491205047747803,1.4319334081500656,1.2326016934779416,144.9414221018391,89.95606041339946,93.23501805687984
2024-12-24 16:00:00+00:00,257.5,257.7200012207031,257.45001220703125,257.5400085449219,756227.0,AAPL,257.4184265136719,256.491716003418,255.29254684448242,256.06683654785155,251.50377548217773,257.2672269762075,256.63624446543963,255.87078499229042,255.25515815231694,255.05845067724945,85.53196317427386,0.7935245530213137,0.45627819703784867,0.3372463559834651,255.29254684448242,258.2899865267107,252.29510716225408,0.02348239084358605,0.6257346017020069,-0.3084590490142556,1052329.35,0.71862197894604,-0.02566373212277151,0.2862482463075633,1.3300822240508214,1.1469864671000751,116.44156454204776,88.42594554882098,92.42739277442278
2024-12-24 16:15:00+00:00,257.2929992675781,257.6700134277344,257.260009765625,257.5,908888.0,AAPL,257.4378234863281,256.7870162963867,255.4464469909668,256.06683654785155,251.50377548217773,257.2758177399977,256.7556544294648,256.00623397088924,255.33507349017032,255.08068499158108,81.39904305608381,0.8036952605145586,0.5257616097331906,0.277933650781368,255.4464469909668,258.52588821785713,252.36700576407645,0.02411026861531752,0.6257346017020069,-0.24356912915672113,1065555.95,0.8529706957199198,-0.08038863395024576,0.03770854050979544,1.16104544004334,1.2107873154722615,94.49259136535878,83.63427005185153,87.33875867135733
2024-12-24 16:30:00+00:00,257.2250061035156,257.4606018066406,257.2099914550781,257.2699890136719,1066323.0,AAPL,257.4618225097656,257.0355163574219,255.6076972961426,256.06683654785155,251.50377548217773,257.25888052783705,256.84099109747405,256.1223075073299,255.40918849461525,255.10202152005806,85.46279455291047,0.7970808870810515,0.5800254652027629,0.21705542187828863,255.6076972961426,258.7059168929487,252.5094776993365,0.024241989811571087,0.6147068568638352,-0.22985092090162484,1087261.1,0.9807423442262396,-0.026426356043907084,0.046671636903217184,0.9755046544576595,1.2696874423289817,79.23901004958184,82.0603568855169,84.70685749539648
2024-12-24 16:45:00+00:00,257.0799865722656,257.364990234375,256.8700866699219,257.2300109863281,772661.0,AAPL,257.33281860351565,257.21251525878904,255.76569671630858,256.06683654785155,251.50377548217773,257.1992492093133,256.8844448201634,256.21351503732376,255.47470998785644,255.12170276435864,84.07579809184246,0.7712466331849157,0.6182696987991935,0.15297693438572224,255.76569671630858,258.8235636445291,252.70782978808808,0.023911470282992994,0.632199968610487,-0.22110236664976468,1086939.05,0.7108595463563481,-0.056378473246743166,-0.25027432960499363,0.693270545845226,1.244481894339744,63.30787875100198,78.70342898317297,81.46601864018047
2024-12-24 17:00:00+00:00,257.39990234375,257.4299011230469,257.010009765625,257.1099853515625,484684.0,AAPL,257.29957885742186,257.28550415039064,255.93194198608398,256.06683654785155,251.50377548217773,257.26613358745885,256.97816436990644,256.32650430460245,255.55020772730325,255.14437141688992,84.51114878750514,0.7677373318953755,0.64816322541843,0.11957410647694555,255.93194198608398,258.96420797040435,252.89967600176362,0.02369587758987299,0.6300484793526745,-0.6192422930744902,1071882.95,0.45217996983719166,0.12444211459239352,-0.06452663210554377,0.28436859696550076,1.308631481036726,64.94438469418644,85.67786857783798,82.14721814884261
2024-12-24 17:15:00+00:00,257.3599853515625,257.5400085449219,257.19000244140625,257.3900146484375,543094.0,AAPL,257.2715759277344,257.3450012207031,256.0887512207031,256.06683654785155,251.50377548217773,257.29741750882675,257.0475863665712,256.4249310709796,255.62117939884283,255.16641732668768,83.02794854850434,0.7530544744496979,0.6691414752246836,0.08391299922501427,256.0887512207031,259.0730717935846,253.10443064782163,0.023306924327258068,0.6136202130998843,-0.28183733191224325,1070272.45,0.5074352796804216,-0.015507772856182545,-0.054374620752428715,0.23171797915679804,1.2336314240645407,63.36476076656947,82.51327846845255,82.29819200982116
2024-12-24 17:30:00+00:00,257.125,257.5,257.0899963378906,257.3775939941406,815036.0,AAPL,257.23797607421875,257.33789978027346,256.2372512817383,256.06683654785155,251.50377548217773,257.2399450058845,257.06166157264914,256.4916043023149,255.68015275575095,255.18590571149676,77.06011280889992,0.7142237236259916,0.6781579249049452,0.03606579872104643,256.2372512817383,259.1099053545093,253.36459720896727,0.022421830224930637,0.6049771990094867,-0.10326024768728381,1083187.4,0.7524422828404393,-0.09130609455136884,-0.06529492370812573,-0.027611004961081154,1.1685787157317495,53.00967314845884,73.15946397562311,80.45020367397122
2024-12-24 17:45:00+00:00,258.2099914550781,258.2099914550781,257.04998779296875,257.125,2544383.0,AAPL,257.4349731445312,257.4483978271484,256.4330009460449,256.06683654785155,251.50377548217773,257.5632938222824,257.27044882399986,256.65526022162567,255.77936211650888,255.21599611690553,79.46043812275622,0.7622134939142029,0.6949690387067968,0.06724445520740607,256.4330009460449,259.28184816514465,253.58415372694515,0.022219037398382026,0.6228354317801339,1.3861278430644375,1184230.4,2.148554031377678,0.42197042492100323,0.3829275257811071,0.4297778812287545,1.5395478929286055,78.83198289080447,100.0,85.22424748135855
2024-12-26 14:30:00+00:00,259.3399963378906,260.0899963378906,258.1000061035156,258.3550109863281,4008896.0,AAPL,257.88697509765626,257.6098968505859,256.70000076293945,256.06683654785155,251.50377548217773,258.15552799415184,257.6467301901618,256.9109493755557,255.91899483107287,255.25703094497504,78.45351302832017,0.8812689627812915,0.7322290235216958,0.1490399392595957,256.70000076293945,259.5894013684099,253.81060015746903,0.02251188622425263,0.6442631312779018,4.1884280428286145,1353937.6,2.96091636719447,0.4376301925594017,0.8791076255131536,0.6266331151919102,2.1023607629490737,148.03110216612552,80.41768591485327,84.5257166301588
2024-12-26 14:45:00+00:00,258.7898864746094,259.3599853515625,258.0199890136719,259.3399963378906,1747595.0,AAPL,258.16497192382815,257.732275390625,256.94299545288084,256.06683654785155,251.50377548217773,258.36698082097104,257.85457678733405,257.0898957659417,256.03157881709393,255.2921837363147,69.67062939136106,0.9206196804890965,0.769907154915176,0.15071252557392045,256.94299545288084,259.6640544351181,254.22193647064358,0.021180254222857384,0.6871207101004464,2.6056379001576286,1410174.25,1.2392759263615827,-0.2121191760041996,0.5400095797251314,0.4751344976247518,1.913871515379939,121.22744909783067,63.169679522092835,81.19578847898204
2024-12-26 15:00:00+00:00,258.23858642578125,258.8399963378906,257.95001220703125,258.760009765625,1234525.0,AAPL,258.3406921386719,257.80613403320314,257.14892501831054,256.06683654785155,251.50377548217773,258.3241826892411,257.9243967215972,257.19929487640263,256.1181281350817,255.3215011760109,59.896753709508275,0.8969802710318504,0.7953217781385109,0.1016584928933395,257.14892501831054,259.5781702891602,254.71967974746087,0.018893684044579893,0.6871185302734375,1.273133196094967,1437714.0,0.8586721698474106,-0.21302998209793422,0.34138993014727337,0.28682967991504604,1.6207269745517117,99.43663188659565,42.501184721827315,62.02951671959115
2024-12-26 15:15:00+00:00,258.3612060546875,258.3699951171875,257.6300048828125,258.2550048828125,1045564.0,AAPL,258.5879333496094,257.91295471191404,257.34998550415037,256.06683654785155,251.50377548217773,258.3365238110566,258.0038166003409,257.3099530838583,256.2060919750662,255.35174699569924,61.85344951708489,0.8780189916144536,0.8118612208336995,0.06615777078075413,257.34998550415037,259.4426741994538,255.25729680884692,0.01626336750090617,0.7060546875,0.282843947997389,1455450.2,0.718378409649468,0.04748307780158001,0.48078018655810517,0.41517133779394033,1.5810371057231043,80.7449664203108,46.309354563548474,50.660072935822875
2024-12-26 15:30:00+00:00,258.510009765625,258.7851867675781,258.32000732421875,258.364990234375,842201.0,AAPL,258.64793701171874,258.041455078125,257.5384857177734,256.06683654785155,251.50377548217773,258.39435246257943,258.09585172130164,257.4242441964075,256.296441692343,255.38317249589753,58.13025860815586,0.8650277554321519,0.82249452775339,0.04253322767876189,257.5384857177734,259.29317311846154,255.78379831708534,0.01362660338549162,0.6914258684430804,-0.6689959805579584,1453613.2,0.5793845295295887,0.05759522228967473,0.11619159617186625,0.49956405155735517,1.4799419765899602,114.12752101942891,50.93071746753862,46.580418917638134
