Date,Close,High,Low,Open,Volume,ticker
2021-02-23,13194.7099609375,13259.849609375,12758.1201171875,12982.3603515625,7516510000.0,INDEX
2021-02-24,13302.1904296875,13312.4296875,12971.8203125,13095.8603515625,5886230000.0,INDEX
2021-02-25,12828.3095703125,13294.5595703125,12773.759765625,13197.75,6390380000.0,INDEX
2021-02-26,12909.4404296875,13090.3603515625,12764.33984375,12958.9599609375,5906110000.0,INDEX
2021-03-01,13282.9501953125,13293.7802734375,13051.7001953125,13106.01953125,5079530000.0,INDEX
2021-03-02,13059.9501953125,13301.6201171875,13052.1201171875,13297.759765625,4948140000.0,INDEX
2021-03-03,12683.330078125,13057.2900390625,12679.8896484375,13020.099609375,5529980000.0,INDEX
2021-03-04,12464.0,12799.080078125,12314.16015625,12655.919921875,7864380000.0,INDEX
2021-03-05,12668.509765625,12700.9599609375,12208.3896484375,12594.16015625,7725200000.0,INDEX
2021-03-08,12299.080078125,12718.580078125,12287.5703125,12629.5595703125,6010230000.0,INDEX
2021-03-09,12794.490234375,12868.51953125,12592.830078125,12635.4501953125,6345560000.0,INDEX
2021-03-10,12752.0703125,12979.3798828125,12726.849609375,12950.25,6023880000.0,INDEX
2021-03-11,13052.900390625,13117.8603515625,12920.009765625,12960.5302734375,6008850000.0,INDEX
2021-03-12,12937.2900390625,12943.580078125,12778.1298828125,12873.3896484375,5497210000.0,INDEX
2021-03-15,13082.5400390625,13085.009765625,12885.6396484375,12936.1298828125,5972370000.0,INDEX
2021-03-16,13152.2802734375,13297.48046875,13091.7802734375,13156.650390625,5493890000.0,INDEX
2021-03-17,13202.3798828125,13280.2900390625,12950.080078125,13024.830078125,5536110000.0,INDEX
2021-03-18,12789.1396484375,13040.3603515625,12781.5302734375,13006.2900390625,5739720000.0,INDEX
2021-03-19,12866.990234375,12906.01953125,12704.0703125,12792.669921875,7630590000.0,INDEX
2021-03-22,13086.509765625,13167.4599609375,12943.1396484375,12943.1396484375,5321760000.0,INDEX
2021-03-23,13017.7900390625,13180.66015625,12993.5,13127.169921875,5675010000.0,INDEX
2021-03-24,12798.8798828125,13077.490234375,12797.849609375,13072.8203125,6248650000.0,INDEX
2021-03-25,12780.509765625,12845.66015625,12627.9296875,12707.580078125,5634290000.0,INDEX
2021-03-26,12979.1201171875,12992.2998046875,12721.66015625,12777.26953125,5224360000.0,INDEX
2021-03-29,12965.740234375,13013.4697265625,12836.599609375,12950.509765625,4965090000.0,INDEX
2021-03-30,12896.5302734375,12929.4599609375,12798.0302734375,12904.009765625,4721950000.0,INDEX
2021-03-31,13091.4404296875,13167.0595703125,12966.650390625,12970.330078125,5004720000.0,INDEX
2021-04-01,13329.51953125,13333.41015625,13255.8203125,13268.8798828125,4576480000.0,INDEX
2021-04-05,13598.16015625,13623.599609375,13420.8095703125,13434.0400390625,4459000000.0,INDEX
2021-04-06,13578.4599609375,13660.2900390625,13551.599609375,13567.2001953125,4073710000.0,INDEX
2021-04-07,13616.7001953125,13648.7998046875,13532.6298828125,13553.900390625,4098740000.0,INDEX
2021-04-08,13758.509765625,13763.1796875,13703.509765625,13730.73046875,4153600000.0,INDEX
2021-04-09,13845.0595703125,13849.3095703125,13674.919921875,13709.669921875,3926110000.0,INDEX
2021-04-12,13819.349609375,13839.3896484375,13747.6298828125,13792.740234375,4250900000.0,INDEX
2021-04-13,13986.490234375,14002.5302734375,13874.580078125,13874.580078125,4219360000.0,INDEX
2021-04-14,13803.91015625,13990.5400390625,13782.1796875,13988.8603515625,4120770000.0,INDEX
2021-04-15,14026.1904296875,14040.1103515625,13931.009765625,13934.8701171875,4406880000.0,INDEX
2021-04-16,14041.91015625,14050.3798828125,13966.5400390625,14035.9599609375,4427780000.0,INDEX
2021-04-19,13907.669921875,14025.6396484375,13835.75,13970.830078125,4379610000.0,INDEX
2021-04-20,13809.2998046875,13934.8896484375,13730.58984375,13891.9599609375,4245120000.0,INDEX
2021-04-21,13935.150390625,13939.7001953125,13717.4404296875,13768.919921875,3999620000.0,INDEX
2021-04-22,13762.3603515625,13954.0302734375,13716.759765625,13920.8798828125,4420820000.0,INDEX
2021-04-23,13941.4404296875,13989.4296875,13789.4501953125,13794.490234375,4355100000.0,INDEX
2021-04-26,14026.16015625,14039.400390625,13919.9296875,13954.9404296875,4506210000.0,INDEX
2021-04-27,13960.2802734375,14048.33984375,13931.1796875,14048.1298828125,4691460000.0,INDEX
2021-04-28,13901.6201171875,13992.080078125,13895.150390625,13953.6103515625,4559710000.0,INDEX
2021-04-29,13970.2001953125,14073.48046875,13836.099609375,14063.9404296875,4928030000.0,INDEX
2021-04-30,13860.759765625,13969.2099609375,13838.8203125,13857.7900390625,4792460000.0,INDEX
2021-05-03,13799.7197265625,13955.0,13784.66015625,13923.0400390625,4761430000.0,INDEX
2021-05-04,13544.669921875,13705.3798828125,13396.1103515625,13680.6298828125,5879730000.0,INDEX
2021-05-05,13503.3701171875,13676.8603515625,13478.580078125,13649.1201171875,4535690000.0,INDEX
2021-05-06,13613.73046875,13617.33984375,13403.4599609375,13490.9404296875,5021400000.0,INDEX
2021-05-07,13719.6298828125,13814.650390625,13669.7802734375,13715.5595703125,4391100000.0,INDEX
2021-05-10,13359.080078125,13648.490234375,13358.6201171875,13647.73046875,4818670000.0,INDEX
2021-05-11,13351.26953125,13381.66015625,13094.759765625,13102.6396484375,4738390000.0,INDEX
2021-05-12,13001.6298828125,13236.8896484375,12967.1796875,13155.0703125,4752930000.0,INDEX
2021-05-13,13109.150390625,13226.6396484375,13006.76953125,13133.73046875,4698110000.0,INDEX
2021-05-14,13393.1201171875,13430.0,13220.1904296875,13238.990234375,4022610000.0,INDEX
2021-05-17,13312.91015625,13350.1396484375,13196.5703125,13329.8603515625,3997780000.0,INDEX
2021-05-18,13217.6796875,13400.51953125,13212.849609375,13352.259765625,4301300000.0,INDEX
2021-05-19,13237.91015625,13243.98046875,12994.349609375,12998.5302734375,4333520000.0,INDEX
2021-05-20,13494.08984375,13526.009765625,13293.099609375,13294.58984375,3990760000.0,INDEX
2021-05-21,13411.740234375,13573.83984375,13401.5302734375,13573.2197265625,3733940000.0,INDEX
2021-05-24,13641.75,13687.6103515625,13500.1201171875,13504.3896484375,3509470000.0,INDEX
2021-05-25,13657.73046875,13734.41015625,13614.5400390625,13701.2998046875,4128990000.0,INDEX
2021-05-26,13702.740234375,13726.0595703125,13661.0595703125,13687.7099609375,4264500000.0,INDEX
2021-05-27,13657.849609375,13724.759765625,13652.1298828125,13686.8603515625,5087180000.0,INDEX
2021-05-28,13686.509765625,13765.7998046875,13684.830078125,13717.0,4447940000.0,INDEX
2021-06-01,13654.58984375,13773.4501953125,13602.1201171875,13764.26953125,4186280000.0,INDEX
2021-06-02,13675.7900390625,13712.6796875,13610.16015625,13655.7099609375,5097630000.0,INDEX
2021-06-03,13529.6796875,13608.5400390625,13469.849609375,13568.91015625,5396250000.0,INDEX
2021-06-04,13770.76953125,13784.76953125,13613.580078125,13619.7900390625,4360710000.0,INDEX
2021-06-07,13802.8896484375,13808.419921875,13710.1103515625,13744.150390625,4639210000.0,INDEX
2021-06-08,13810.8603515625,13913.400390625,13746.419921875,13873.4599609375,5958410000.0,INDEX
2021-06-09,13814.9404296875,13900.7099609375,13811.0498046875,13865.509765625,5640490000.0,INDEX
2021-06-10,13960.349609375,13962.98046875,13817.830078125,13834.259765625,4919880000.0,INDEX
2021-06-11,13998.2998046875,13998.650390625,13934.0,13959.4697265625,4157580000.0,INDEX
2021-06-14,14128.2001953125,14129.330078125,13963.9404296875,14002.1396484375,4415160000.0,INDEX
2021-06-15,14030.41015625,14126.259765625,14008.9296875,14120.8095703125,4554580000.0,INDEX
2021-06-16,13983.009765625,14100.1103515625,13843.599609375,14053.1201171875,4683030000.0,INDEX
2021-06-17,14163.8095703125,14205.4296875,13946.51953125,13946.7001953125,4558280000.0,INDEX
2021-06-18,14049.580078125,14140.6201171875,14024.599609375,14125.1201171875,6126070000.0,INDEX
2021-06-21,14137.23046875,14150.91015625,13967.8896484375,14055.0400390625,4562010000.0,INDEX
2021-06-22,14270.419921875,14288.490234375,14128.009765625,14140.2998046875,4433140000.0,INDEX
2021-06-23,14274.240234375,14324.740234375,14247.580078125,14275.08984375,4417470000.0,INDEX
2021-06-24,14365.9599609375,14429.1396484375,14337.650390625,14358.2998046875,4324620000.0,INDEX
2021-06-25,14345.1796875,14401.7099609375,14324.259765625,14396.6298828125,7468090000.0,INDEX
2021-06-28,14524.98046875,14530.0703125,14400.58984375,14401.6298828125,4283000000.0,INDEX
2021-06-29,14572.75,14575.1904296875,14481.849609375,14523.6298828125,4901300000.0,INDEX
2021-06-30,14554.7998046875,14582.2998046875,14530.8701171875,14560.0703125,5293810000.0,INDEX
2021-07-01,14560.0498046875,14576.6396484375,14483.419921875,14530.6298828125,4410470000.0,INDEX
2021-07-02,14727.6298828125,14738.1396484375,14626.8203125,14633.509765625,3751420000.0,INDEX
2021-07-06,14786.3603515625,14797.4501953125,14635.3095703125,14755.150390625,4489540000.0,INDEX
2021-07-07,14810.5400390625,14891.1904296875,14735.75,14889.759765625,4605630000.0,INDEX
2021-07-08,14722.1396484375,14763.669921875,14551.759765625,14577.669921875,4575010000.0,INDEX
2021-07-09,14826.08984375,14838.7197265625,14685.5400390625,14709.3203125,3826500000.0,INDEX
2021-07-12,14877.8896484375,14899.4599609375,14813.7900390625,14878.7099609375,3897090000.0,INDEX
2021-07-13,14874.5400390625,15002.2802734375,14843.7998046875,14871.0400390625,4583460000.0,INDEX
2021-07-14,14900.4404296875,15001.1298828125,14871.73046875,14984.8603515625,4496220000.0,INDEX
2021-07-15,14794.6904296875,14907.509765625,14717.5498046875,14903.490234375,4512550000.0,INDEX
2021-07-16,14681.3798828125,14875.9697265625,14667.099609375,14842.080078125,4069530000.0,INDEX
2021-07-19,14549.08984375,14578.9599609375,14455.0703125,14517.9599609375,4537130000.0,INDEX
2021-07-20,14728.2099609375,14790.599609375,14530.7802734375,14601.33984375,4652450000.0,INDEX
2021-07-21,14842.6298828125,14843.169921875,14710.1103515625,14723.669921875,4098520000.0,INDEX
2021-07-22,14940.169921875,14941.3798828125,14865.4697265625,14865.4697265625,3597540000.0,INDEX
2021-07-23,15111.7900390625,15125.83984375,14948.0400390625,15004.4296875,3997250000.0,INDEX
2021-07-26,15125.9501953125,15142.349609375,15048.23046875,15088.2802734375,4437090000.0,INDEX
2021-07-27,14956.9697265625,15107.740234375,14787.7998046875,15103.009765625,4329230000.0,INDEX
2021-07-28,15018.099609375,15078.849609375,14913.5498046875,15005.169921875,4268210000.0,INDEX
2021-07-29,15048.3603515625,15091.9599609375,15004.419921875,15015.2998046875,3928640000.0,INDEX
2021-07-30,14959.900390625,14990.8603515625,14882.3896484375,14882.3896484375,3645050000.0,INDEX
2021-08-02,14963.6201171875,15059.8896484375,14945.1298828125,15046.099609375,3746130000.0,INDEX
2021-08-03,15061.419921875,15063.66015625,14864.5302734375,14997.2001953125,4141370000.0,INDEX
2021-08-04,15083.3896484375,15117.3798828125,15017.1396484375,15059.16015625,4337330000.0,INDEX
2021-08-05,15181.6396484375,15184.26953125,15083.83984375,15105.400390625,4107300000.0,INDEX
2021-08-06,15109.3603515625,15162.33984375,15063.01953125,15125.740234375,4173090000.0,INDEX
2021-08-09,15133.1103515625,15154.6796875,15081.75,15136.1396484375,4111640000.0,INDEX
2021-08-10,15053.580078125,15169.4501953125,15010.16015625,15157.3701171875,3991770000.0,INDEX
2021-08-11,15027.759765625,15127.7802734375,14972.599609375,15101.8203125,4002340000.0,INDEX
2021-08-12,15088.98046875,15097.91015625,14956.25,15012.599609375,4049000000.0,INDEX
2021-08-13,15136.6796875,15150.48046875,15079.2998046875,15101.83984375,4061070000.0,INDEX
2021-08-16,15140.76953125,15142.0302734375,14931.150390625,15090.0498046875,3973920000.0,INDEX
2021-08-17,15002.830078125,15062.7001953125,14906.2197265625,15018.9404296875,4168880000.0,INDEX
2021-08-18,14857.919921875,15039.900390625,14846.509765625,14975.01953125,3841840000.0,INDEX
2021-08-19,14933.9404296875,15000.1904296875,14773.1904296875,14773.1904296875,4191490000.0,INDEX
2021-08-20,15092.5703125,15103.9404296875,14968.8701171875,14974.0595703125,3886340000.0,INDEX
2021-08-23,15312.8203125,15341.4697265625,15140.1396484375,15140.1396484375,3906780000.0,INDEX
2021-08-24,15357.6796875,15384.419921875,15319.5498046875,15338.919921875,3809750000.0,INDEX
2021-08-25,15368.919921875,15404.3603515625,15341.919921875,15384.830078125,3654150000.0,INDEX
2021-08-26,15278.51953125,15369.2802734375,15265.23046875,15348.98046875,3630900000.0,INDEX
2021-08-27,15432.9501953125,15447.0302734375,15292.740234375,15305.75,4048610000.0,INDEX
2021-08-30,15605.08984375,15620.6201171875,15459.740234375,15460.9296875,4061760000.0,INDEX
2021-08-31,15582.509765625,15604.4501953125,15522.7802734375,15601.33984375,4188020000.0,INDEX
2021-09-01,15611.5703125,15696.419921875,15603.669921875,15637.1298828125,4271690000.0,INDEX
2021-09-02,15604.25,15681.759765625,15554.2900390625,15656.2802734375,4050510000.0,INDEX
2021-09-03,15652.8603515625,15668.1201171875,15554.9697265625,15578.9599609375,3706990000.0,INDEX
2021-09-07,15675.759765625,15701.400390625,15610.23046875,15662.2998046875,4014250000.0,INDEX
2021-09-08,15620.849609375,15669.009765625,15528.4501953125,15669.009765625,4131560000.0,INDEX
2021-09-09,15561.0498046875,15675.4599609375,15556.740234375,15639.4404296875,4031140000.0,INDEX
2021-09-10,15440.75,15673.5,15433.4296875,15648.0498046875,4587150000.0,INDEX
2021-09-13,15434.5,15562.2802734375,15351.7001953125,15545.66015625,4723370000.0,INDEX
2021-09-14,15382.900390625,15525.9697265625,15352.0595703125,15505.7802734375,4593140000.0,INDEX
2021-09-15,15503.5302734375,15518.9501953125,15316.400390625,15419.9501953125,4465140000.0,INDEX
2021-09-16,15515.91015625,15539.1396484375,15370.8798828125,15452.669921875,3701500000.0,INDEX
2021-09-17,15333.4697265625,15485.2099609375,15291.0400390625,15481.4296875,6709540000.0,INDEX
2021-09-20,15012.1904296875,15157.259765625,14821.0302734375,15068.650390625,4879490000.0,INDEX
2021-09-21,15027.76953125,15139.900390625,14986.98046875,15096.9697265625,4083010000.0,INDEX
2021-09-22,15176.509765625,15230.33984375,15029.900390625,15073.9599609375,4252490000.0,INDEX
2021-09-23,15316.580078125,15356.919921875,15199.4296875,15231.2001953125,4196130000.0,INDEX
2021-09-24,15329.6796875,15345.5400390625,15209.16015625,15222.9697265625,3992150000.0,INDEX
2021-09-27,15204.8203125,15240.580078125,15106.4501953125,15205.23046875,4650790000.0,INDEX
2021-09-28,14770.2998046875,15040.5703125,14758.98046875,15001.98046875,4989510000.0,INDEX
2021-09-29,14752.8896484375,14914.919921875,14727.41015625,14835.509765625,5294600000.0,INDEX
2021-09-30,14689.6201171875,14888.2197265625,14684.5498046875,14830.2998046875,5950950000.0,INDEX
2021-10-01,14791.8701171875,14830.83984375,14555.1201171875,14731.3798828125,4710720000.0,INDEX
2021-10-04,14472.1201171875,14727.599609375,14384.9296875,14713.599609375,4557110000.0,INDEX
2021-10-05,14674.150390625,14763.6396484375,14520.23046875,14533.4296875,4176390000.0,INDEX
2021-10-06,14766.75,14775.6396484375,14499.48046875,14529.8896484375,4465910000.0,INDEX
2021-10-07,14897.1298828125,15010.3203125,14878.2197265625,14899.0703125,3984180000.0,INDEX
2021-10-08,14820.75,14948.349609375,14805.5,14942.3603515625,3571380000.0,INDEX
2021-10-11,14713.73046875,14907.5703125,14709.0498046875,14765.6904296875,3539540000.0,INDEX
2021-10-12,14662.1103515625,14784.7802734375,14636.330078125,14772.2900390625,4063830000.0,INDEX
2021-10-13,14774.599609375,14800.830078125,14676.580078125,14751.7998046875,4053580000.0,INDEX
2021-10-14,15052.419921875,15059.8896484375,14901.58984375,14925.580078125,4262400000.0,INDEX
2021-10-15,15146.919921875,15150.1396484375,15064.58984375,15106.9697265625,4494440000.0,INDEX
2021-10-18,15300.8896484375,15307.509765625,15074.7099609375,15091.580078125,4167740000.0,INDEX
2021-10-19,15410.7197265625,15414.9697265625,15320.6201171875,15349.4501953125,4483400000.0,INDEX
2021-10-20,15388.7099609375,15457.1103515625,15333.4296875,15448.0,4117050000.0,INDEX
2021-10-21,15489.58984375,15497.580078125,15350.5,15365.8095703125,4961860000.0,INDEX
2021-10-22,15355.0703125,15474.2802734375,15291.9501953125,15422.0703125,5775770000.0,INDEX
2021-10-25,15514.1904296875,15555.650390625,15338.490234375,15417.25,5750200000.0,INDEX
2021-10-26,15559.490234375,15710.7900390625,15518.58984375,15615.3603515625,7173230000.0,INDEX
2021-10-27,15598.3896484375,15729.75,15578.6796875,15603.16015625,6130110000.0,INDEX
2021-10-28,15778.16015625,15784.0,15650.009765625,15674.3896484375,5714890000.0,INDEX
2021-10-29,15850.4697265625,15856.900390625,15638.740234375,15638.740234375,5338290000.0,INDEX
2021-11-01,15905.2802734375,15910.349609375,15785.3095703125,15879.6103515625,5273950000.0,INDEX
2021-11-02,15972.490234375,15988.330078125,15877.26953125,15885.33984375,5129370000.0,INDEX
2021-11-03,16144.5,16157.599609375,15950.58984375,16000.599609375,5325110000.0,INDEX
2021-11-04,16346.240234375,16387.94921875,16169.5595703125,16193.2197265625,5297250000.0,INDEX
2021-11-05,16359.3798828125,16454.48046875,16302.0595703125,16397.58984375,5566400000.0,INDEX
2021-11-08,16336.0302734375,16401.9296875,16314.0,16351.490234375,5723650000.0,INDEX
2021-11-09,16219.9404296875,16401.890625,16168.6298828125,16389.990234375,5574660000.0,INDEX
2021-11-10,15985.5703125,16224.509765625,15905.2802734375,16087.01953125,5369110000.0,INDEX
2021-11-11,16032.4697265625,16116.25,16019.3896484375,16114.0498046875,4570460000.0,INDEX
2021-11-12,16199.8896484375,16218.5498046875,16012.7802734375,16078.1298828125,5446540000.0,INDEX
2021-11-15,16189.1201171875,16256.73046875,16096.3701171875,16227.009765625,5020180000.0,INDEX
2021-11-16,16309.76953125,16329.5,16156.6904296875,16170.2900390625,5533020000.0,INDEX
2021-11-17,16308.0703125,16398.94921875,16276.76953125,16329.0703125,5049320000.0,INDEX
2021-11-18,16482.970703125,16501.919921875,16309.509765625,16398.759765625,5391360000.0,INDEX
2021-11-19,16573.33984375,16625.859375,16523.830078125,16558.560546875,4875310000.0,INDEX
2021-11-22,16380.98046875,16764.859375,16374.7802734375,16644.76953125,5567830000.0,INDEX
2021-11-23,16306.7197265625,16417.5,16121.7001953125,16330.1796875,5434380000.0,INDEX
2021-11-24,16367.8095703125,16370.5595703125,16106.01953125,16202.259765625,4197090000.0,INDEX
2021-11-26,16025.580078125,16302.580078125,15988.9501953125,16237.41015625,3502170000.0,INDEX
2021-11-29,16399.240234375,16437.16015625,16214.5595703125,16263.4296875,4836230000.0,INDEX
2021-11-30,16135.919921875,16454.560546875,16073.759765625,16333.9501953125,6631470000.0,INDEX
2021-12-01,15877.7197265625,16427.189453125,15864.0,16347.9599609375,6320260000.0,INDEX
2021-12-02,15990.759765625,16066.3203125,15770.919921875,15791.2998046875,5418340000.0,INDEX
2021-12-03,15712.0400390625,16089.6103515625,15543.3095703125,16039.41015625,5900290000.0,INDEX
2021-12-06,15846.16015625,15898.58984375,15557.7802734375,15744.91015625,5115230000.0,INDEX
2021-12-07,16325.66015625,16343.669921875,16128.4404296875,16139.5595703125,5116490000.0,INDEX
2021-12-08,16394.33984375,16401.099609375,16250.3896484375,16313.8798828125,4615390000.0,INDEX
2021-12-09,16149.5703125,16413.279296875,16141.3896484375,16337.8095703125,4515600000.0,INDEX
2021-12-10,16331.98046875,16339.1201171875,16139.0,16278.2998046875,4426210000.0,INDEX
2021-12-13,16082.5498046875,16332.6298828125,16075.5400390625,16317.900390625,4573920000.0,INDEX
2021-12-14,15914.900390625,15995.2099609375,15742.7998046875,15877.650390625,4865990000.0,INDEX
2021-12-15,16289.58984375,16301.26953125,15746.9404296875,15908.4501953125,5343920000.0,INDEX
2021-12-16,15863.9404296875,16340.5302734375,15802.6298828125,16335.0302734375,4906480000.0,INDEX
2021-12-17,15801.4599609375,15960.25,15664.099609375,15714.5400390625,7668770000.0,INDEX
2021-12-20,15627.6396484375,15662.6103515625,15508.740234375,15566.830078125,4602640000.0,INDEX
2021-12-21,15986.2802734375,15997.6103515625,15617.48046875,15794.3798828125,4581720000.0,INDEX
2021-12-22,16180.1396484375,16186.25,15947.5595703125,15963.5400390625,4107900000.0,INDEX
2021-12-23,16308.2099609375,16360.75,16188.0302734375,16203.759765625,3935010000.0,INDEX
2021-12-27,16567.5,16567.640625,16361.0703125,16361.0703125,3743920000.0,INDEX
2021-12-28,16488.66015625,16607.189453125,16458.490234375,16602.919921875,3648500000.0,INDEX
2021-12-29,16491.009765625,16548.919921875,16396.16015625,16510.630859375,3714380000.0,INDEX
2021-12-30,16429.099609375,16569.619140625,16415.119140625,16485.400390625,3750920000.0,INDEX
2021-12-31,16320.080078125,16464.619140625,16317.259765625,16411.259765625,3392580000.0,INDEX
2022-01-03,16501.76953125,16504.140625,16306.6396484375,16395.509765625,4429960000.0,INDEX
2022-01-04,16279.73046875,16513.869140625,16151.900390625,16513.869140625,5131110000.0,INDEX
2022-01-05,15771.7802734375,16249.23046875,15763.83984375,16190.5498046875,5031850000.0,INDEX
2022-01-06,15765.3603515625,15900.599609375,15608.5703125,15675.2197265625,4790820000.0,INDEX
2022-01-07,15592.1904296875,15835.0,15526.7998046875,15774.1298828125,4238070000.0,INDEX
2022-01-10,15614.4296875,15627.919921875,15165.5302734375,15383.1796875,5317180000.0,INDEX
2022-01-11,15844.1201171875,15848.5595703125,15496.91015625,15582.7197265625,4390710000.0,INDEX
2022-01-12,15905.099609375,16017.3896484375,15815.9501953125,15955.48046875,4338530000.0,INDEX
2022-01-13,15495.6201171875,15990.3798828125,15468.08984375,15970.08984375,4302020000.0,INDEX
2022-01-14,15611.58984375,15617.1796875,15396.4697265625,15396.4697265625,4374020000.0,INDEX
2022-01-18,15210.759765625,15446.2998046875,15182.9599609375,15378.0595703125,5060790000.0,INDEX
2022-01-19,15047.83984375,15382.0,15038.4404296875,15287.25,4665340000.0,INDEX
2022-01-20,14846.4599609375,15347.6201171875,14832.6904296875,15176.3798828125,5102050000.0,INDEX
2022-01-21,14438.400390625,14868.4501953125,14432.6396484375,14728.66015625,5870830000.0,INDEX
2022-01-24,14509.580078125,14532.5703125,13724.849609375,14160.91015625,6998770000.0,INDEX
2022-01-25,14149.1201171875,14410.4296875,14033.8095703125,14237.599609375,5019380000.0,INDEX
2022-01-26,14172.759765625,14646.5400390625,14006.400390625,14492.51953125,5771140000.0,INDEX
2022-01-27,14003.1103515625,14419.4501953125,13972.8798828125,14346.4599609375,5177380000.0,INDEX
2022-01-28,14454.6103515625,14457.7802734375,13880.48046875,14091.3095703125,4971930000.0,INDEX
2022-01-31,14930.0498046875,14934.51953125,14442.8798828125,14505.0703125,5124940000.0,INDEX
2022-02-01,15019.6796875,15034.419921875,14749.490234375,14966.599609375,4671850000.0,INDEX
2022-02-02,15139.740234375,15196.400390625,14960.849609375,15173.0302734375,4673140000.0,INDEX
2022-02-03,14501.1103515625,14856.509765625,14471.2001953125,14693.849609375,4326300000.0,INDEX
2022-02-04,14694.349609375,14832.0498046875,14452.2802734375,14566.2802734375,4121340000.0,INDEX
2022-02-07,14571.25,14813.8603515625,14524.6298828125,14716.4296875,4268730000.0,INDEX
2022-02-08,14747.0302734375,14785.2197265625,14485.7802734375,14533.25,4293770000.0,INDEX
2022-02-09,15056.9599609375,15057.900390625,14870.3603515625,14930.990234375,4729730000.0,INDEX
2022-02-10,14705.6396484375,15037.259765625,14636.6201171875,14770.6796875,5212510000.0,INDEX
2022-02-11,14253.83984375,14769.6396484375,14194.5400390625,14739.4599609375,5237320000.0,INDEX
2022-02-14,14268.58984375,14400.7802734375,14119.73046875,14233.400390625,4347350000.0,INDEX
2022-02-15,14620.8203125,14624.5302734375,14444.4599609375,14482.1103515625,4416840000.0,INDEX
2022-02-16,14603.6396484375,14647.7900390625,14399.2900390625,14514.83984375,4238560000.0,INDEX
2022-02-17,14171.740234375,14497.4599609375,14155.4296875,14485.080078125,4278370000.0,INDEX
2022-02-18,14009.5400390625,14225.7197265625,13918.759765625,14207.5498046875,4501940000.0,INDEX
2022-02-22,13870.5302734375,14109.259765625,13720.919921875,13892.8095703125,4849170000.0,INDEX
2022-02-23,13509.4296875,14035.9296875,13502.580078125,14016.9404296875,4639330000.0,INDEX
2022-02-24,13974.669921875,13989.099609375,13065.4404296875,13065.4404296875,6180200000.0,INDEX
2022-02-25,14189.16015625,14193.0,13850.2900390625,13973.900390625,4628720000.0,INDEX
2022-02-28,14237.8095703125,14296.599609375,14009.3603515625,14058.6103515625,5928130000.0,INDEX
2022-03-01,14005.990234375,14271.580078125,13906.919921875,14197.66015625,6131350000.0,INDEX
2022-03-02,14243.6904296875,14292.7197265625,13962.6904296875,14075.1103515625,5246390000.0,INDEX
2022-03-03,14035.2099609375,14342.5595703125,13965.1103515625,14339.7001953125,5092580000.0,INDEX
2022-03-04,13837.830078125,13992.9697265625,13738.6103515625,13957.599609375,5343900000.0,INDEX
2022-03-07,13319.3798828125,13879.099609375,13314.4404296875,13853.5302734375,6195370000.0,INDEX
2022-03-08,13267.6103515625,13663.26953125,13129.400390625,13275.23046875,6683960000.0,INDEX
2022-03-09,13742.2001953125,13793.1103515625,13504.48046875,13610.48046875,5396550000.0,INDEX
2022-03-10,13591.0,13633.6904296875,13399.4599609375,13577.83984375,5071250000.0,INDEX
2022-03-11,13301.830078125,13714.4404296875,13285.1904296875,13701.7998046875,5288210000.0,INDEX
2022-03-14,13046.6396484375,13386.669921875,13020.400390625,13248.08984375,5876710000.0,INDEX
2022-03-15,13458.5595703125,13488.1796875,13092.4501953125,13174.9697265625,5440100000.0,INDEX
2022-03-16,13956.7900390625,13960.25,13475.08984375,13633.1201171875,6552210000.0,INDEX
2022-03-17,14118.599609375,14125.669921875,13827.33984375,13878.990234375,5612090000.0,INDEX
2022-03-18,14420.080078125,14427.4697265625,14014.4296875,14061.2900390625,8149290000.0,INDEX
2022-03-21,14376.08984375,14470.6796875,14190.5302734375,14377.150390625,5673940000.0,INDEX
2022-03-22,14654.330078125,14688.9697265625,14385.5498046875,14396.0302734375,5445100000.0,INDEX
2022-03-23,14447.5498046875,14681.330078125,14446.0400390625,14525.2197265625,5024230000.0,INDEX
2022-03-24,14765.6904296875,14767.73046875,14440.669921875,14529.7197265625,5149520000.0,INDEX
2022-03-25,14754.3095703125,14805.8798828125,14577.58984375,14766.900390625,5585100000.0,INDEX
2022-03-28,14987.400390625,14989.080078125,14705.919921875,14763.16015625,5129500000.0,INDEX
2022-03-29,15239.3203125,15265.419921875,15039.6103515625,15142.9296875,6060890000.0,INDEX
2022-03-30,15071.5498046875,15229.009765625,15010.33984375,15177.150390625,5479200000.0,INDEX
2022-03-31,14838.490234375,15088.3798828125,14835.16015625,15074.23046875,5453890000.0,INDEX
2022-04-01,14861.2099609375,14925.9296875,14723.830078125,14886.91015625,5002790000.0,INDEX
2022-04-04,15159.580078125,15161.8896484375,14884.5703125,14903.3798828125,4630100000.0,INDEX
2022-04-05,14820.6396484375,15120.669921875,14782.5703125,15109.26953125,4727710000.0,INDEX
2022-04-06,14498.8896484375,14639.349609375,14395.400390625,14600.2998046875,5360420000.0,INDEX
2022-04-07,14531.8095703125,14624.240234375,14315.6904296875,14469.5,4856090000.0,INDEX
2022-04-08,14327.259765625,14490.1904296875,14307.6796875,14450.5302734375,4574080000.0,INDEX
2022-04-11,13990.2099609375,14187.669921875,13979.1396484375,14149.599609375,4946680000.0,INDEX
2022-04-12,13940.240234375,14264.740234375,13882.75,14175.66015625,4991720000.0,INDEX
